Name,DexOrder,SpeciesTag,SpeciesName,SpeciesTitle,AnatomyConcept,Diet,SocialBehavior,Temperament,HabitatBiomeTag,ActivityCycleTag,PrimaryElement,ElementalAffinities,Role,BaseMaxHealth,BaseAttackPower,BaseDefensePower,BaseStamina,BaseWalkSpeed,BaseRunSpeed,CaptureDifficultyModifier,WorkSuitabilityLevels,WorkSuitabilityTags,PassiveTraitTags,ActiveSkillTags,ActiveSkillElementTags,ActiveSkillCooldowns,ActiveSkillDamageMultipliers,ActiveSkillTelegraphs,PartnerSkillTag,MountedWeaponTag,DropItemTags,DropItemQuantities,ParentSpeciesA,ParentSpeciesB
MasterEcho_157_DawnGearling,157,Echo.DawnGearling,DawnGearling,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around dawngearling ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2643.0,51.1,40.9,214.1,232.0,336.4,1.26,"(0,0,1,0,0,0,1,4,0,4,1,0)","(Work.Farming,Work.Crafting,Work.Transport,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.DawnGearling.Signature,Skill.DawnGearling.Utility,Skill.DawnGearling.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.0,7.4,18.0)","(1.06,1.4,2.14)","(0.25,0.55,1.05)",Partner.DawnGearling,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,4,2)",,
MasterEcho_158_VoltMonolith,158,Echo.VoltMonolith,VoltMonolith,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around voltmonolith ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Geo,(Geo),BaseUtility,2667.0,51.2,41.1,214.7,245.0,355.2,1.27,"(1,0,1,0,0,0,1,0,1,0,1,0)","(Work.Mining,Work.Farming,Work.Crafting,Work.Generator,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.VoltMonolith.Signature,Skill.VoltMonolith.Utility,Skill.VoltMonolith.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(3.5,8.2,19.5)","(1.07,1.4,2.15)","(0.3,0.65,1.2)",Partner.VoltMonolith,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(3,5,1)",,
MasterEcho_159_AetherClock,159,Echo.AetherClock,AetherClock,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around aetherclock ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Geo,(Geo),BaseUtility,2691.1,51.4,41.2,215.3,258.0,374.1,1.27,"(0,0,1,2,0,0,1,0,0,2,1,0)","(Work.Farming,Work.Kindling,Work.Crafting,Work.Medicine,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.AetherClock.Signature,Skill.AetherClock.Utility,Skill.AetherClock.Ultimate)","(Element.Geo,Element.Geo,Element.Geo)","(4.0,9.0,21.0)","(1.07,1.4,2.15)","(0.35,0.45,1.35)",Partner.AetherClock,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(1,6,2)",,
MasterEcho_160_LumenColossus,160,Echo.LumenColossus,LumenColossus,AncientGolemsRelics SolitaryGuardian,Original ancientgolemsrelics anatomy built around lumencolossus ecological silhouette; not a palette variant.,Herbivore,SolitaryGuardian,Docile,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Geo,"(Geo,Abyssal)",BaseUtility,2715.3,51.6,41.4,215.9,271.0,392.9,1.27,"(0,0,1,0,0,0,3,0,0,0,3,0)","(Work.Farming,Work.Crafting,Work.Watering)","(Trait.Sturdy,Trait.Alert)","(Skill.LumenColossus.Signature,Skill.LumenColossus.Utility,Skill.LumenColossus.Ultimate)","(Element.Geo,Element.Abyssal,Element.Geo)","(2.0,9.8,22.5)","(1.07,1.4,2.16)","(0.2,0.55,0.9)",Partner.LumenColossus,,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,2,1)",,
MasterEcho_161_Basilisk,161,Echo.Basilisk,Basilisk,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around basilisk ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,2739.6,51.7,41.5,216.5,284.0,411.8,1.27,"(1,0,0,0,0,0,0,0,0,0,1,0)","(Work.Mining,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.Basilisk.Signature,Skill.Basilisk.Utility,Skill.Basilisk.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(2.5,5.0,24.0)","(1.07,1.41,2.16)","(0.25,0.65,1.05)",Partner.Basilisk,MountWeapon.Basilisk,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,3,2)",,
MasterEcho_162_MagmaDrake,162,Echo.MagmaDrake,MagmaDrake,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around magmadrake ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Solar,(Solar),Combat,2764.1,51.9,41.7,217.1,180.0,261.0,1.27,"(0,2,0,0,0,0,0,0,0,0,0,0)",(Work.Gathering),"(Trait.Sturdy,Trait.Mythic)","(Skill.MagmaDrake.Signature,Skill.MagmaDrake.Utility,Skill.MagmaDrake.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.0,5.8,12.0)","(1.07,1.41,2.16)","(0.3,0.45,1.2)",Partner.MagmaDrake,MountWeapon.MagmaDrake,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,4,1)",,
MasterEcho_163_Hydra,163,Echo.Hydra,Hydra,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around hydra ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,2788.7,52.1,41.8,217.7,193.0,279.8,1.28,"(0,0,3,0,3,0,0,0,0,0,0,0)","(Work.Farming,Work.Building)","(Trait.Sturdy,Trait.Mythic)","(Skill.Hydra.Signature,Skill.Hydra.Utility,Skill.Hydra.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.5,6.6,13.5)","(1.08,1.41,2.17)","(0.35,0.55,1.35)",Partner.Hydra,MountWeapon.Hydra,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,5,2)",,
MasterEcho_164_ThunderScale,164,Echo.ThunderScale,ThunderScale,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around thunderscale ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Solar,(Solar),Combat,2813.4,52.2,41.9,218.3,206.0,298.7,1.28,"(0,0,0,4,0,0,0,4,0,0,0,0)","(Work.Kindling,Work.Transport)","(Trait.Sturdy,Trait.Mythic)","(Skill.ThunderScale.Signature,Skill.ThunderScale.Utility,Skill.ThunderScale.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(4.0,7.4,15.0)","(1.08,1.41,2.17)","(0.2,0.65,0.9)",Partner.ThunderScale,MountWeapon.ThunderScale,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,6,1)",,
MasterEcho_165_GlacialSerpent,165,Echo.GlacialSerpent,GlacialSerpent,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around glacialserpent ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,"(Solar,Volt)",Combat,2838.2,52.4,42.1,218.9,219.0,317.6,1.28,"(0,0,0,0,1,0,0,0,0,0,1,0)","(Work.Building,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.GlacialSerpent.Signature,Skill.GlacialSerpent.Utility,Skill.GlacialSerpent.Ultimate)","(Element.Solar,Element.Volt,Element.Solar)","(2.0,8.2,16.5)","(1.08,1.42,2.17)","(0.25,0.45,1.05)",Partner.GlacialSerpent,MountWeapon.GlacialSerpent,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,2,2)",,
MasterEcho_166_SandWyrm,166,Echo.SandWyrm,SandWyrm,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around sandwyrm ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Solar,(Solar),Combat,2863.1,52.5,42.2,219.5,232.0,336.4,1.28,"(0,2,0,0,0,2,0,0,0,0,0,0)","(Work.Gathering,Work.Cooling)","(Trait.Sturdy,Trait.Mythic)","(Skill.SandWyrm.Signature,Skill.SandWyrm.Utility,Skill.SandWyrm.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(2.5,9.0,18.0)","(1.08,1.42,2.18)","(0.3,0.55,1.2)",Partner.SandWyrm,MountWeapon.SandWyrm,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,3,1)",,
MasterEcho_167_VenomGila,167,Echo.VenomGila,VenomGila,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around venomgila ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,2888.2,52.7,42.4,220.1,245.0,355.2,1.28,"(0,0,0,0,3,0,3,0,0,0,0,0)","(Work.Building,Work.Crafting)","(Trait.Sturdy,Trait.Mythic)","(Skill.VenomGila.Signature,Skill.VenomGila.Utility,Skill.VenomGila.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.0,9.8,19.5)","(1.08,1.42,2.18)","(0.35,0.65,1.35)",Partner.VenomGila,MountWeapon.VenomGila,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,4,2)",,
MasterEcho_168_SolarChameleon,168,Echo.SolarChameleon,SolarChameleon,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around solarchameleon ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Solar,(Solar),Combat,2913.3,52.9,42.5,220.7,258.0,374.1,1.29,"(0,0,0,0,0,0,0,4,0,0,0,0)",(Work.Transport),"(Trait.Sturdy,Trait.Mythic)","(Skill.SolarChameleon.Signature,Skill.SolarChameleon.Utility,Skill.SolarChameleon.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.5,5.0,21.0)","(1.09,1.42,2.18)","(0.2,0.45,0.9)",Partner.SolarChameleon,MountWeapon.SolarChameleon,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,5,1)",,
MasterEcho_169_AbyssalHydra,169,Echo.AbyssalHydra,AbyssalHydra,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around abyssalhydra ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,2938.6,53.0,42.6,221.3,271.0,392.9,1.29,"(0,0,0,0,0,0,0,0,1,0,1,0)","(Work.Generator,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.AbyssalHydra.Signature,Skill.AbyssalHydra.Utility,Skill.AbyssalHydra.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(4.0,5.8,22.5)","(1.09,1.43,2.19)","(0.25,0.55,1.05)",Partner.AbyssalHydra,MountWeapon.AbyssalHydra,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,6,2)",,
MasterEcho_170_SpineDrake,170,Echo.SpineDrake,SpineDrake,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around spinedrake ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Solar,"(Solar,Neutral)",Combat,2964.0,53.2,42.8,221.9,284.0,411.8,1.29,"(0,2,0,0,0,0,0,0,0,2,0,0)","(Work.Gathering,Work.Medicine)","(Trait.Sturdy,Trait.Mythic)","(Skill.SpineDrake.Signature,Skill.SpineDrake.Utility,Skill.SpineDrake.Ultimate)","(Element.Solar,Element.Neutral,Element.Solar)","(2.0,6.6,24.0)","(1.09,1.43,2.19)","(0.3,0.65,1.2)",Partner.SpineDrake,MountWeapon.SpineDrake,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,2,1)",,
MasterEcho_171_ObsidianCobra,171,Echo.ObsidianCobra,ObsidianCobra,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around obsidiancobra ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,2989.5,53.3,42.9,222.5,180.0,261.0,1.29,"(0,0,0,0,3,0,0,0,0,0,3,0)","(Work.Building,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.ObsidianCobra.Signature,Skill.ObsidianCobra.Utility,Skill.ObsidianCobra.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(2.5,7.4,12.0)","(1.09,1.43,2.2)","(0.35,0.45,1.35)",Partner.ObsidianCobra,MountWeapon.ObsidianCobra,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,3,2)",,
MasterEcho_172_FrostBasilisk,172,Echo.FrostBasilisk,FrostBasilisk,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around frostbasilisk ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Solar,(Solar),Combat,3015.2,53.5,43.1,223.1,193.0,279.8,1.29,"(0,0,0,0,0,0,0,4,0,0,0,4)","(Work.Transport,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.FrostBasilisk.Signature,Skill.FrostBasilisk.Utility,Skill.FrostBasilisk.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.0,8.2,13.5)","(1.09,1.43,2.2)","(0.2,0.55,0.9)",Partner.FrostBasilisk,MountWeapon.FrostBasilisk,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,4,1)",,
MasterEcho_173_VoltRaptor,173,Echo.VoltRaptor,VoltRaptor,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around voltraptor ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,3040.9,53.7,43.2,223.7,206.0,298.7,1.3,"(1,0,0,0,0,0,0,0,0,0,1,0)","(Work.Mining,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.VoltRaptor.Signature,Skill.VoltRaptor.Utility,Skill.VoltRaptor.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.5,9.0,15.0)","(1.1,1.43,2.2)","(0.25,0.65,1.05)",Partner.VoltRaptor,MountWeapon.VoltRaptor,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,5,2)",,
MasterEcho_174_CanyonDrake,174,Echo.CanyonDrake,CanyonDrake,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around canyondrake ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Solar,(Solar),Combat,3066.8,53.8,43.3,224.3,219.0,317.6,1.3,"(0,2,0,0,0,0,0,0,0,0,0,0)",(Work.Gathering),"(Trait.Sturdy,Trait.Mythic)","(Skill.CanyonDrake.Signature,Skill.CanyonDrake.Utility,Skill.CanyonDrake.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(4.0,9.8,16.5)","(1.1,1.44,2.21)","(0.3,0.45,1.2)",Partner.CanyonDrake,MountWeapon.CanyonDrake,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,6,1)",,
MasterEcho_175_MireHydra,175,Echo.MireHydra,MireHydra,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around mirehydra ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,"(Solar,Abyssal)",Combat,3092.7,54.0,43.5,224.9,232.0,336.4,1.3,"(0,0,3,0,3,0,0,0,0,0,0,0)","(Work.Farming,Work.Building)","(Trait.Sturdy,Trait.Mythic)","(Skill.MireHydra.Signature,Skill.MireHydra.Utility,Skill.MireHydra.Ultimate)","(Element.Solar,Element.Abyssal,Element.Solar)","(2.0,5.0,18.0)","(1.1,1.44,2.21)","(0.35,0.55,1.35)",Partner.MireHydra,MountWeapon.MireHydra,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,2,2)",,
MasterEcho_176_AshBasilisk,176,Echo.AshBasilisk,AshBasilisk,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around ashbasilisk ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Solar,(Solar),Combat,3118.8,54.1,43.6,225.5,245.0,355.2,1.3,"(0,0,0,4,0,0,0,4,0,0,0,0)","(Work.Kindling,Work.Transport)","(Trait.Sturdy,Trait.Mythic)","(Skill.AshBasilisk.Signature,Skill.AshBasilisk.Utility,Skill.AshBasilisk.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(2.5,5.8,19.5)","(1.1,1.44,2.21)","(0.2,0.65,0.9)",Partner.AshBasilisk,MountWeapon.AshBasilisk,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,3,1)",,
MasterEcho_177_CrystalViper,177,Echo.CrystalViper,CrystalViper,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around crystalviper ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,3145.0,54.3,43.8,226.1,258.0,374.1,1.3,"(0,0,0,0,1,0,0,0,0,0,1,0)","(Work.Building,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.CrystalViper.Signature,Skill.CrystalViper.Utility,Skill.CrystalViper.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.0,6.6,21.0)","(1.1,1.44,2.22)","(0.25,0.45,1.05)",Partner.CrystalViper,MountWeapon.CrystalViper,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,4,2)",,
MasterEcho_178_StormDrake,178,Echo.StormDrake,StormDrake,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around stormdrake ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Crepscular,Solar,(Solar),Combat,3171.4,54.5,43.9,226.7,271.0,392.9,1.31,"(0,2,0,0,0,2,0,0,0,0,0,0)","(Work.Gathering,Work.Cooling)","(Trait.Sturdy,Trait.Mythic)","(Skill.StormDrake.Signature,Skill.StormDrake.Utility,Skill.StormDrake.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(3.5,7.4,22.5)","(1.11,1.45,2.22)","(0.3,0.55,1.2)",Partner.StormDrake,MountWeapon.StormDrake,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(2,5,1)",,
MasterEcho_179_DawnHydra,179,Echo.DawnHydra,DawnHydra,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around dawnhydra ecological silhouette; not a palette variant.,Carnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Diurnal,Solar,(Solar),Combat,3197.8,54.6,44.0,227.3,284.0,411.8,1.31,"(0,0,0,0,3,0,3,0,0,0,0,0)","(Work.Building,Work.Crafting)","(Trait.Sturdy,Trait.Mythic)","(Skill.DawnHydra.Signature,Skill.DawnHydra.Utility,Skill.DawnHydra.Ultimate)","(Element.Solar,Element.Solar,Element.Solar)","(4.0,8.2,24.0)","(1.11,1.45,2.22)","(0.35,0.65,1.35)",Partner.DawnHydra,MountWeapon.DawnHydra,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(3,6,2)",,
MasterEcho_180_RuinSerpent,180,Echo.RuinSerpent,RuinSerpent,ReptilesDrakesHydras SolitaryApex,Original reptilesdrakeshydras anatomy built around ruinserpent ecological silhouette; not a palette variant.,Omnivore,SolitaryApex,Territorial,Biome.ScorchedObsidianCaldera,Activity.Nocturnal,Solar,"(Solar,Geo)",Combat,3224.4,54.8,44.2,227.9,180.0,261.0,1.31,"(0,0,0,0,0,0,0,4,0,0,0,0)",(Work.Transport),"(Trait.Sturdy,Trait.Mythic)","(Skill.RuinSerpent.Signature,Skill.RuinSerpent.Utility,Skill.RuinSerpent.Ultimate)","(Element.Solar,Element.Geo,Element.Solar)","(2.0,9.0,12.0)","(1.11,1.45,2.23)","(0.2,0.45,0.9)",Partner.RuinSerpent,MountWeapon.RuinSerpent,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,2,1)",,
MasterEcho_181_Steamwyrm,181,Echo.Steamwyrm,Steamwyrm,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around steamwyrm ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Geo,"(Geo,Astra)",Combat,3251.1,54.9,44.3,228.5,193.0,279.8,1.31,"(0,0,0,0,0,0,0,0,0,2,0,2)","(Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.SuperheatedScaldFog,Skill.Steamwyrm.Utility,Skill.Steamwyrm.Ultimate)","(Element.Geo,Element.Astra,Element.Geo)","(2.5,9.8,13.5)","(1.11,1.45,2.23)","(0.25,0.55,1.05)",Partner.Steamwyrm,MountWeapon.Steamwyrm,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,3,2)",Echo.Pyrelite,Echo.Aquavine
MasterEcho_182_Magnetite,182,Echo.Magnetite,Magnetite,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around magnetite ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Crepscular,Glacial,"(Glacial,Neutral)",Combat,3277.8,55.1,44.5,229.1,206.0,298.7,1.31,"(0,0,3,0,0,0,0,0,0,0,3,0)","(Work.Farming,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.RailgunCrystalSpike,Skill.Magnetite.Utility,Skill.Magnetite.Ultimate)","(Element.Glacial,Element.Neutral,Element.Glacial)","(3.0,5.0,15.0)","(1.11,1.46,2.23)","(0.3,0.65,1.2)",Partner.Magnetite,MountWeapon.Magnetite,"(Item.Meat,Item.Fiber,Item.GlacialOrgan)","(3,4,1)",Echo.Thornback,Echo.Sparkfin
MasterEcho_183_EclipseFox,183,Echo.EclipseFox,EclipseFox,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around eclipsefox ecological silhouette; not a palette variant.,Omnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Volt,"(Volt,Astra)",Combat,3304.8,55.3,44.6,229.7,219.0,317.6,1.32,"(0,0,0,0,0,4,0,0,0,0,0,4)","(Work.Cooling,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.ThermalShockExplosion,Skill.EclipseFox.Utility,Skill.EclipseFox.Ultimate)","(Element.Volt,Element.Astra,Element.Volt)","(3.5,5.8,16.5)","(1.12,1.46,2.24)","(0.35,0.45,1.35)",Partner.EclipseFox,MountWeapon.EclipseFox,"(Item.Meat,Item.Fiber,Item.VoltOrgan)","(1,5,2)",Echo.Frostfox,Echo.Pyrelite
MasterEcho_184_StormRoc,184,Echo.StormRoc,StormRoc,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around stormroc ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Nocturnal,Abyssal,"(Abyssal,Neutral)",Combat,3331.8,55.4,44.7,230.4,232.0,336.4,1.32,"(1,0,0,0,0,0,0,0,1,0,0,0)","(Work.Mining,Work.Generator)","(Trait.Sturdy,Trait.Mythic)","(Skill.TornadoLightningStrike,Skill.StormRoc.Utility,Skill.StormRoc.Ultimate)","(Element.Abyssal,Element.Neutral,Element.Abyssal)","(4.0,6.6,18.0)","(1.12,1.46,2.24)","(0.2,0.55,0.9)",Partner.StormRoc,MountWeapon.StormRoc,"(Item.Meat,Item.Fiber,Item.AbyssalOrgan)","(2,6,1)",Echo.Voltrix,Echo.Zephyros
MasterEcho_185_Volcanodon,185,Echo.Volcanodon,Volcanodon,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around volcanodon ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Torrent,"(Torrent,Astra)",Combat,3358.9,55.6,44.9,231.0,245.0,355.2,1.32,"(0,2,0,0,0,0,0,0,0,0,0,2)","(Work.Gathering,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.VolcanicEruptionStomp,Skill.Volcanodon.Utility,Skill.Volcanodon.Ultimate)","(Element.Torrent,Element.Astra,Element.Torrent)","(2.0,7.4,19.5)","(1.12,1.46,2.25)","(0.25,0.65,1.05)",Partner.Volcanodon,MountWeapon.Volcanodon,"(Item.Meat,Item.Fiber,Item.TorrentOrgan)","(3,2,2)",Echo.Terradon,Echo.Ignisaur
MasterEcho_186_FrostThorn,186,Echo.FrostThorn,FrostThorn,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around frostthorn ecological silhouette; not a palette variant.,Omnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Crepscular,Solar,"(Solar,Neutral)",Combat,3386.2,55.7,45.0,231.6,258.0,374.1,1.32,"(0,0,3,0,0,0,0,0,0,0,0,0)",(Work.Farming),"(Trait.Sturdy,Trait.Mythic)","(Skill.FrostThorn.Signature,Skill.FrostThorn.Utility,Skill.FrostThorn.Ultimate)","(Element.Solar,Element.Neutral,Element.Solar)","(2.5,8.2,21.0)","(1.12,1.47,2.25)","(0.3,0.45,1.2)",Partner.FrostThorn,MountWeapon.FrostThorn,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,3,1)",Echo.Glacisaur,Echo.Thornback
MasterEcho_187_ElectroPlant,187,Echo.ElectroPlant,ElectroPlant,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around electroplant ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Geo,"(Geo,Astra)",Combat,3413.6,55.9,45.2,232.2,271.0,392.9,1.32,"(0,0,0,4,0,4,0,0,0,0,0,0)","(Work.Kindling,Work.Cooling)","(Trait.Sturdy,Trait.Mythic)","(Skill.ElectroPlant.Signature,Skill.ElectroPlant.Utility,Skill.ElectroPlant.Ultimate)","(Element.Geo,Element.Astra,Element.Geo)","(3.0,9.0,22.5)","(1.12,1.47,2.25)","(0.35,0.55,1.35)",Partner.ElectroPlant,MountWeapon.ElectroPlant,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,4,2)",,
